smiles idnumber mw hac
CCC1=CC=C(C(=O)C(C)SC2=NN=C(C3=CC(S(=O)(=O)N(CC)CC)=CC=C3)O2)C=C1 Z18610925 473.620 32
CCN(CC)S(=O)(=O)C1=CC=CC(C2=NN=C(SCC3=CSC(C)=N3)O2)=C1 Z18611018 424.573 27
CCN(CC)S(=O)(=O)C1=CC=CC(C2=NN=C(SCC3=CC=CC=C3F)O2)=C1 Z18611306 421.519 28
CCN(CC)S(=O)(=O)C1=CC=CC(C2=NN=C(SCC3=CC=C(Cl)C=C3)O2)=C1 Z18611315 437.974 28
CCN(CC)S(=O)(=O)C1=CC=CC(C2=NN=C(SCC3=CC=CC=C3)O2)=C1 Z18611317 403.529 27
CCN(CC)S(=O)(=O)C1=CC=CC(C2=NN=C(SCC3=CC=CC(Cl)=C3)O2)=C1 Z18611331 437.974 28
CCN(CC)S(=O)(=O)C1=CC=CC(C2=NN=C(SCC(=O)NC3=CC=CC(C)=C3C)O2)=C1 Z18611372 474.608 32
CCN(CC)S(=O)(=O)C1=CC=CC(C2=NN=C(SCC3=CC=CC(C)=C3)O2)=C1 Z18611798 417.556 28
CC1=CC(NC(=O)CSC2=NC3=NN(C4=CC=CC=C4)C(=O)C3=C3CCCCCN23)=NO1 Z18614198 450.524 32
O=C1C2=C3CCCCCN3C(SCC3=CC(F)=CC=C3)=NC2=NN1C1=CC=CC=C1 Z18614452 420.513 30
CC(=O)NC1=CC=C(C(=O)CSC2=NC3=NN(C4=CC=CC=C4)C(=O)C3=C3CCCCCN23)C=C1 Z18614738 487.585 35
CC1=NC(CSC2=NC3=NN(C4=CC=CC=C4)C(=O)C3=C3CCCCCN23)=CS1 Z18614932 423.567 29
O=C1C2=C3CCCCCN3C(SCC3=CC=CC=C3F)=NC2=NN1C1=CC=CC=C1 Z18615220 420.513 30
O=C1C2=C3CCCCCN3C(SCC3=CC=CC=C3)=NC2=NN1C1=CC=CC=C1 Z18615231 402.523 29
CC1=CC=CC(NC(=O)CSC2=NC3=NN(C4=CC=CC=C4)C(=O)C3=C3CCCCCN23)=C1C Z18615286 473.602 34
CC1=CC(NC(=O)CSC2=NN=C(C3=CC=CN=C3)N2C2=CC=CC=C2C(C)C)=NO1 Z18624179 434.525 31
CCC1=CC=CC(CC)=C1N1C(SCC(=O)NC2=NOC(C)=C2)=NN=C1C1=CC=CN=C1 Z18627547 448.552 32
CC1=CC(NC(=O)CSC2=NN=C(C3=C[NH]C4=CC=CC=C34)N2CC2CCCO2)=NO1 Z18647140 438.513 31
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C(C3=C[NH]C4=CC=CC=C34)N2CC2CCCO2)C=C1 Z18647680 475.574 34
C1=CC=C(CCSC2=NN=C(C3=C[NH]C4=CC=CC=C34)N2CC2CCCO2)C=C1 Z18647746 404.539 29
CC1=NC(CSC2=NN=C(C3=C[NH]C4=CC=CC=C34)N2CC2CCCO2)=CS1 Z18647874 411.556 28
C1=CC=C(CSC2=NN=C(C3=C[NH]C4=CC=CC=C34)N2CC2CCCO2)C=C1 Z18648173 390.512 28
CC1=CC=CC(NC(=O)CSC2=NN=C(C3=C[NH]C4=CC=CC=C34)N2CC2CCCO2)=C1C Z18648228 461.591 33
CC1=CC(NC(=O)CSC2=NC3=C(C4=C(CCC4)S3)C(=O)N2C2=CC=CC=C2)=NO1 Z18648824 438.534 30
CC1=NC(CSC2=NC3=C(C4=C(CCC4)S3)C(=O)N2C2=CC=CC=C2)=CS1 Z18649558 411.577 27
CC1=CC=C(N2C(CC3=CC=CC=C3)=NN=C2SCC(=O)NC2=NOC(C)=C2)C(C)=C1 Z18663900 433.537 31
CCOC1=CC=C(N2C(CC3=CC=CC=C3)=NN=C2SCC(=O)NC2=NOC(C)=C2)C=C1 Z18675688 449.536 32
CC1=CC(NC(=O)CSC2CCCCC2)=NO1 Z18738382 254.355 17
CC1=CC=CC(NC(=O)CSC2CCCCC2)=C1C Z18738919 277.433 19
CC1=CC(NC(=O)CSCC2=CC=CC=C2)=NO1 Z18739332 262.334 18
CC1=CC(NC(=O)CSC2=NN=C[NH]2)=NO1 Z18740352 239.260 16
CC1=CC=C(CSC2=NN=C[NH]2)C=C1 Z18740535 205.286 14
CC1=NC(CSC2=NN=C[NH]2)=CS1 Z18741121 212.303 13
FC1=CC=CC=C1CSC1=NN=C[NH]1 Z18741414 209.249 14
ClC1=CC=C(CSC2=NN=C[NH]2)C=C1 Z18741423 225.704 14
C1=CC=C(CSC2=NN=C[NH]2)C=C1 Z18741425 191.259 13
ClC1=CC=CC(CSC2=NN=C[NH]2)=C1 Z18741439 225.704 14
CC1=CC=CC(NC(=O)CSC2=NN=C[NH]2)=C1C Z18741480 262.338 18
CC(=O)NC1=CC=C(C(=O)CSC2=CC=C(Br)C=C2)C=C1 Z18744142 364.264 21
CC1=NC(CSC2=CC=C(Br)C=C2)=CS1 Z18744305 300.246 15
CC1=CC=CC(NC(=O)CSC2=CC=C(Br)C=C2)=C1C Z18744615 350.281 20
COC(=O)C1=CC=CC(C)=C1 Z18750812 150.177 11
CC1=CC(NC(=O)COC2=CC=C(Br)C=C2Cl)=NO1 Z18767114 345.580 19
CC(=O)NC1=CC=C(C(=O)COC2=CC=C(Br)C=C2Cl)C=C1 Z18767674 382.641 22
CC1=NC(COC2=CC=C(Br)C=C2Cl)=CS1 Z18767883 318.623 16
CC1=CC=CC(NC(=O)COC2=CC=C(Br)C=C2Cl)=C1C Z18768242 368.658 21
CC1=CC=C(SCC(=O)NC2=NOC(C)=C2)C=C1 Z18769480 262.334 18
CCCC1=CC(O)=NC(SCC(=O)NC2=NOC(C)=C2)=N1 Z18811001 308.363 21
CCCC1=CC(O)=NC(SCC2=CC=CC(F)=C2)=N1 Z18811261 278.352 19
CCCC1=CC(O)=NC(SCC(=O)C2=CC=C(NC(C)=O)C=C2)=N1 Z18811561 345.424 24
CCCC1=CC(O)=NC(SCC2=CSC(C)=N2)=N1 Z18811770 281.406 18
CCCC1=CC(O)=NC(SCC2=CC=CC=C2)=N1 Z18812074 260.362 18
CCCC1=CC(O)=NC(SCC(=O)NC2=CC=CC(C)=C2C)=N1 Z18812129 331.441 23
CC1=CC(NC(=O)CSC2CCCC2)=NO1 Z18828151 240.328 16
CC1=CC=CC(NC(=O)CSC2CCCC2)=C1C Z18828688 263.406 18
CC1=CC(NC(=O)CSC2=NN=CN2C2=CC=CC=C2)=NO1 Z18846152 315.358 22
CC1=CC=C(CSC2=NN=CN2C2=CC=CC=C2)C=C1 Z18846335 281.384 20
FC1=CC=CC(CSC2=NN=CN2C2=CC=CC=C2)=C1 Z18846412 285.347 20
CC(=O)NC1=CC=C(C(=O)CSC2=NN=CN2C2=CC=CC=C2)C=C1 Z18846712 352.419 25
CC1=CC=C(C(=O)C(C)SC2=NN=CN2C2=CC=CC=C2)C=C1C Z18846777 337.448 24
C1=CC=C(CCSC2=NN=CN2C2=CC=CC=C2)C=C1 Z18846784 281.384 20
CCC1=CC=C(C(=O)C(C)SC2=NN=CN2C2=CC=CC=C2)C=C1 Z18846819 337.448 24
CC1=NC(CSC2=NN=CN2C2=CC=CC=C2)=CS1 Z18846921 288.401 19
FC1=CC=CC=C1CSC1=NN=CN1C1=CC=CC=C1 Z18847214 285.347 20
C1=CC=C(CSC2=NN=CN2C2=CC=CC=C2)C=C1 Z18847225 267.357 19
ClC1=CC=CC(CSC2=NN=CN2C2=CC=CC=C2)=C1 Z18847239 301.802 20
CC1=CC=CC(NC(=O)CSC2=NN=CN2C2=CC=CC=C2)=C1C Z18847280 338.436 24
CC1=CC=CC(CSC2=NN=CN2C2=CC=CC=C2)=C1 Z18847707 281.384 20
CC1=CC(NC(=O)CSC2=CC=CC=N2)=NO1 Z18886046 249.295 17
CC1=CC=CC(NC(=O)CSC2=CC=CC=N2)=C1C Z18886583 272.373 19
CC1=CC(NC(=O)CSCC(C)C)=NO1 Z18887064 228.317 15
CC1=CC=C(CSCC(C)C)C=C1 Z18887240 194.343 13
CC1=C(C)C(NC(=O)CSCC(C)C)=CC=C1 Z18888041 251.395 17
COC(=O)CCC1CCCCC1 Z18891116 170.252 12
CC1=CC(NC(=O)CSC2=NC3=CC=CC=C3N2C2=CC=CC=C2)=NO1 Z18969910 364.430 26
CC1=CC(NC(=O)CSC2=NN=C(NC3=CC=CC(C)=C3C)S2)=NO1 Z19004773 375.479 25
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C(NC3=CC=CC(C)=C3C)S2)C=C1 Z19005333 412.540 28
CC1=NC(CSC2=NN=C(NC3=CC=CC(C)=C3C)S2)=CS1 Z19005542 348.522 22
CC1=CC=C(N2C(SCC(=O)NC3=NOC(C)=C3)=NC3=CC=CC=C3C2=O)C(C)=C1 Z19006498 420.494 30
CC1=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=CC(C)=C2C)=NO1 Z19008182 420.494 30
CC1=CC(NC(=O)CN2N=CC(Cl)=C(Cl)C2=O)=NO1 Z19023704 303.105 19
CC(=O)NC1=CC=C(C(=O)CN2N=CC(Cl)=C(Cl)C2=O)C=C1 Z19024048 340.166 22
O=C1C(Cl)=C(Cl)C=NN1CC1=CC=C(Cl)C=C1 Z19024322 289.549 17
O=C1C(Cl)=C(Cl)C=NN1CC1=CC=CC=C1 Z19024324 255.104 16
CC1=CC=CC(CN2N=CC(Cl)=C(Cl)C2=O)=C1 Z19024703 269.131 17
CC1=CC(NC(=O)CN2N=NC(C3=CC=CC(C(F)(F)F)=C3)=N2)=NO1 Z19040020 352.276 25
CC1=CC=C(CN2N=NC(C3=CC=CC(C(F)(F)F)=C3)=N2)C=C1 Z19040138 318.302 23
FC1=CC=CC(CN2N=NC(C3=CC=CC(C(F)(F)F)=C3)=N2)=C1 Z19040181 322.265 23
CC(=O)NC1=CC=C(C(=O)CN2N=NC(C3=CC=CC(C(F)(F)F)=C3)=N2)C=C1 Z19040364 389.337 28
FC1=CC=CC=C1CN1N=NC(C2=CC=CC(C(F)(F)F)=C2)=N1 Z19040633 322.265 23
FC(F)(F)C1=CC=CC(C2=NN(CC3=CC=CC=C3)N=N2)=C1 Z19040640 304.275 22
CC1=CC=CC(NC(=O)CN2N=NC(C3=CC=CC(C(F)(F)F)=C3)=N2)=C1C Z19040682 375.354 27
CC1=CC=CC(CN2N=NC(C3=CC=CC(C(F)(F)F)=C3)=N2)=C1 Z19041019 318.302 23
CC1=CC(NC(=O)CSC2=NN=C(NC3=CC=C(C)C(C)=C3)S2)=NO1 Z19048780 375.479 25
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C(NC3=CC=C(C)C(C)=C3)S2)C=C1 Z19049340 412.540 28
CC1=NC(CSC2=NN=C(NC3=CC=C(C)C(C)=C3)S2)=CS1 Z19049549 348.522 22
CC1=CC(NC(=O)CSC2=NN=C(C3=CC=CC=C3)N2C2=CC=C(C)C(C)=C2)=NO1 Z19050505 419.510 30
CC1=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=C(C)C(C)=C2)=NO1 Z19052189 420.494 30
CC1=CC(NC(=O)CSC2=NN=C(C3=CC=CC=C3)N2C2=CC=C(F)C=C2)=NO1 Z19053873 409.446 29
CC1=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=C(F)C=C2F)=NO1 Z19055557 428.420 30
CC(=O)NC1=CC=C(C(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=C(F)C=C2F)C=C1 Z19056097 465.481 33
CC1=NC(CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=C(F)C=C2F)=CS1 Z19056291 401.463 27
CC1=CC=C(N2C(SCC(=O)NC3=NOC(C)=C3)=NC3=CC=CC=C3C2=O)C=C1 Z19057243 406.467 29
CC(=O)NC1=CC=C(C(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=C(C)C=C2)C=C1 Z19057803 443.528 32
CC1=CC=C(N2C(SCC3=CSC(C)=N3)=NC3=CC=CC=C3C2=O)C=C1 Z19058012 379.510 26
CC1=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=C(F)C=C2)=NO1 Z19058968 410.430 29
CC(=O)NC1=CC=C(C(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=C(F)C=C2)C=C1 Z19059508 447.491 32
CC1=NC(CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=C(F)C=C2)=CS1 Z19059702 383.473 26
CC1=CC=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=C(F)C=C2)=C1C Z19060056 433.508 31
CC1=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=C(C(C)C)C=C2)=NO1 Z19060652 434.521 31
CC1=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=CC=C2C)=NO1 Z19078848 406.467 29
CC(=O)NC1=CC=C(C(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=CC=C2C)C=C1 Z19079408 443.528 32
CC1=NC(CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=CC=C2C)=CS1 Z19079617 379.510 26
CC1=CC(NC(=O)CSC2=NN=C(NC3=CC=CC=C3F)S2)=NO1 Z19080575 365.415 24
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C(NC3=CC=CC=C3F)S2)C=C1 Z19081135 402.476 27
CC1=NC(CSC2=NN=C(NC3=CC=CC=C3F)S2)=CS1 Z19081344 338.458 21
FC1=CC=CC=C1NC1=NN=C(SCC2=CC=CC=C2)S1 Z19081648 317.414 21
CC1=CC=CC(NC(=O)CSC2=NN=C(NC3=CC=CC=C3F)S2)=C1C Z19081703 388.493 26
CC1=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=CC=C2F)=NO1 Z19082300 410.430 29
CC(=O)NC1=CC=C(C(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=CC=C2F)C=C1 Z19082840 447.491 32
CC1=NC(CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=CC=C2F)=CS1 Z19083034 383.473 26
CC1=CC=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=CC=C2F)=C1C Z19083388 433.508 31
CC1=CC(NC(=O)CSC2=NN=C(C3=CC=CC=C3)N2C2=CC=C(F)C=C2F)=NO1 Z19083984 427.436 30
CC1=CC=C(NC2=NN=C(SCC(=O)NC3=NOC(C)=C3)S2)C=C1 Z19085670 361.452 24
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C(NC3=CC=C(C)C=C3)S2)C=C1 Z19086230 398.513 27
CC1=CC=C(NC2=NN=C(SCC3=CSC(C)=N3)S2)C=C1 Z19086439 334.495 21
CC1=CC=C(NC2=NN=C(SCC(=O)NC3=CC=CC(C)=C3C)S2)C=C1 Z19086798 384.530 26
CC1=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=CC(Cl)=C2C)=NO1 Z19108310 440.912 30
CC1=CC(NC(=O)CSC2=NN=C(C3=CC=NC=C3)N2C2=CC=CC(Cl)=C2C)=NO1 Z19109994 440.916 30
CC1=CC(C)=CC(N2C(SCC(=O)NC3=NOC(C)=C3)=NC3=CC=CC=C3C2=O)=C1 Z19111678 420.494 30
CC1=CC(NC(=O)CSC2=NN=C(NC3=CC=C(C(C)C)C=C3)S2)=NO1 Z19113364 389.506 26
COC1=CC=CC(N2C(SCC(=O)NC3=NOC(C)=C3)=NC3=CC=CC=C3C2=O)=C1 Z19137404 422.466 30
COC1=CC=CC(N2C(SCC(=O)C3=CC=C(NC(C)=O)C=C3)=NC3=CC=CC=C3C2=O)=C1 Z19137944 459.527 33
COC1=CC=CC(N2C(SCC3=CSC(C)=N3)=NC3=CC=CC=C3C2=O)=C1 Z19138138 395.509 27
COC1=CC=CC(N2C(SCC(=O)NC3=CC=CC(C)=C3C)=NC3=CC=CC=C3C2=O)=C1 Z19138492 445.544 32
CC1=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=CC=C2C(C)C)=NO1 Z19189698 434.521 31
CC1=CC(NC(=O)CSC2=NN=C(C3=CC=CC=C3)C(C3=CC=CC=C3)=N2)=NO1 Z19221947 403.467 29
CC1=CC(NC(=O)CSC2=NN=C(C3=CC=CN=C3)N2C2=CC=CC=C2C)=NO1 Z19256232 406.471 29
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C(C3=CC=CN=C3)N2C2=CC=CC=C2C)C=C1 Z19256792 443.532 32
CC1=NC(CSC2=NN=C(C3=CC=CN=C3)N2C2=CC=CC=C2C)=CS1 Z19257001 379.514 26
CC1=CC=CC=C1N1C(SCC2=CC=CC=C2)=NN=C1C1=CC=CN=C1 Z19257305 358.470 26
CC1=CC=CC=C1N1C(SCC(=O)NC2=C(C)C(C)=CC=C2)=NN=C1C1=CC=CN=C1 Z19257360 429.549 31
CC1=CC(NC(=O)CSC2=NC3=CC(Cl)=CC=C3O2)=NO1 Z19262908 323.761 21
CC1=NC(CSC2=NC3=CC(Cl)=CC=C3O2)=CS1 Z19263422 296.804 18
ClC1=CC=C2OC(SCC3=CC=CC=C3)=NC2=C1 Z19263652 275.760 18
CC1=CC=CC(NC(=O)CSC2=NC3=CC(Cl)=CC=C3O2)=C1C Z19263688 346.839 23
CC1=CC(NC(=O)CSC2=NN=C(C3=CC=C(Cl)C=C3)N2C2=CC=CC=C2C)=NO1 Z19267464 439.928 30
CCC1=CC=C(N2C(SCC(=O)NC3=NOC(C)=C3)=NC3=CC=CC=C3C2=O)C=C1 Z19274200 420.494 30
CC1=CC(NC(=O)CSC2=NN=C(C3=CC=CS3)N2C2=CC=CC=C2)=NO1 Z19280735 397.485 27
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C(C3=CC=CS3)N2C2=CC=CC=C2)C=C1 Z19281295 434.546 30
CC1=CC(NC(=O)CSC2=NN=C(C3=C[NH]C4=CC=CC=C34)O2)=NO1 Z19303486 355.379 25
CC1=CC=C(CSC2=NN=C(C3=C[NH]C4=CC=CC=C34)O2)C=C1 Z19303628 321.405 23
CC1=NC(CSC2=NN=C(C3=C[NH]C4=CC=CC=C34)O2)=CS1 Z19304000 328.422 22
FC1=CC=CC=C1CSC1=NN=C(C2=C[NH]C3=CC=CC=C23)O1 Z19304225 325.368 23
C1=CC=C(CSC2=NN=C(C3=C[NH]C4=CC=CC=C34)O2)C=C1 Z19304230 307.378 22
CC1=CC=CC(NC(=O)CSC2=NN=C(C3=C[NH]C4=CC=CC=C34)O2)=C1C Z19304266 378.457 27
CC1=CC=CC(CSC2=NN=C(C3=C[NH]C4=CC=CC=C34)O2)=C1 Z19304628 321.405 23
CC1=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=C(Cl)C=C2)=NO1 Z19307377 426.885 29
CC(=O)NC1=CC=C(C(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=CC=C(Cl)C=C2)C=C1 Z19307917 463.946 32
CC1=CC(NC(=O)CSC2=NC=NC3=CC=CC=C23)=NO1 Z19314926 300.343 21
CC1=CC=C(CSC2=NC=NC3=CC=CC=C23)C=C1 Z19315109 266.369 19
FC1=CC=CC(CSC2=NC=NC3=CC=CC=C23)=C1 Z19315186 270.332 19
CC(=O)NC1=CC=C(C(=O)CSC2=NC=NC3=CC=CC=C23)C=C1 Z19315486 337.404 24
CC1=CC=C(C(=O)C(C)SC2=NC=NC3=CC=CC=C23)C=C1C Z19315551 322.433 23
C1=CC=C(CCSC2=NC=NC3=CC=CC=C23)C=C1 Z19315558 266.369 19
CCC1=CC=C(C(=O)C(C)SC2=NC=NC3=CC=CC=C23)C=C1 Z19315593 322.433 23
CC1=NC(CSC2=NC=NC3=CC=CC=C23)=CS1 Z19315695 273.386 18
ClC1=CC=C(CSC2=NC=NC3=CC=CC=C23)C=C1 Z19315997 286.787 19
C1=CC=C(CSC2=NC=NC3=CC=CC=C23)C=C1 Z19315999 252.342 18
ClC1=CC=CC(CSC2=NC=NC3=CC=CC=C23)=C1 Z19316013 286.787 19
CC1=CC=CC(NC(=O)CSC2=NC=NC3=CC=CC=C23)=C1C Z19316054 323.421 23
CC1=CC(NC(=O)CSC2=NN=C(NCC3=CC=CC=C3)S2)=NO1 Z19325408 361.452 24
CC1=CC=C(CSC2=NN=C(NCC3=CC=CC=C3)S2)C=C1 Z19325591 327.478 22
FC1=CC=CC(CSC2=NN=C(NCC3=CC=CC=C3)S2)=C1 Z19325668 331.441 22
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C(NCC3=CC=CC=C3)S2)C=C1 Z19325968 398.513 27
C1=CC=C(CCSC2=NN=C(NCC3=CC=CC=C3)S2)C=C1 Z19326040 327.478 22
CC1=NC(CSC2=NN=C(NCC3=CC=CC=C3)S2)=CS1 Z19326177 334.495 21
FC1=CC=CC=C1CSC1=NN=C(NCC2=CC=CC=C2)S1 Z19326470 331.441 22
C1=CC=C(CNC2=NN=C(SCC3=CC=CC=C3)S2)C=C1 Z19326481 313.451 21
CC1=CC=CC(NC(=O)CSC2=NN=C(NCC3=CC=CC=C3)S2)=C1C Z19326536 384.530 26
CC1=CC=CC(CSC2=NN=C(NCC3=CC=CC=C3)S2)=C1 Z19326963 327.478 22
CC1=CC(NC(=O)CSC2=NN=C(C3=CC=NC=C3)N2C2=CC=C(Cl)C=C2)=NO1 Z19328817 426.889 29
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C(C3=CC=NC=C3)N2C2=CC=C(Cl)C=C2)C=C1 Z19329357 463.950 32
CC1=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CC2=CC=CC=C2)=NO1 Z19330503 406.467 29
CC(=O)NC1=CC=C(C(=O)CSC2=NC3=CC=CC=C3C(=O)N2CC2=CC=CC=C2)C=C1 Z19331063 443.528 32
CC1=NC(CSC2=NC3=CC=CC=C3C(=O)N2CC2=CC=CC=C2)=CS1 Z19331272 379.510 26
CC1=CC=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CC2=CC=CC=C2)=C1C Z19331631 429.545 31
CC1=CC=C(N2C(SCC(=O)NC3=NOC(C)=C3)=NC3=CC=CC=C32)C=C1 Z19342448 378.457 27
COC1=CC=C(C2=NN=C(SCC(=O)NC3=NOC(C)=C3)N2C2=CC=CC=C2)C=C1 Z19346881 421.482 30
COC1=CC=C(C2=NN=C(SCC(=O)C3=CC=C(NC(C)=O)C=C3)N2C2=CC=CC=C2)C=C1 Z19347421 458.543 33
COC1=CC=C(C2=NN=C(SCC3=CSC(C)=N3)N2C2=CC=CC=C2)C=C1 Z19347615 394.525 27
COC1=CC=C(C)C=C1N1N=NN=C1SCC(=O)NC1=NOC(C)=C1 Z19351308 360.399 25
COC1=CC=C(C)C=C1N1N=NN=C1SCC1=CC=C(C)C=C1 Z19351491 326.425 23
COC1=CC=C(C)C=C1N1N=NN=C1SCC1=CC=CC(F)=C1 Z19351568 330.388 23
COC1=CC=C(C)C=C1N1N=NN=C1SCC(=O)C1=CC=C(NC(C)=O)C=C1 Z19351868 397.460 28
COC1=CC=C(C)C=C1N1N=NN=C1SC(C)C(=O)C1=CC=C(C)C(C)=C1 Z19351933 382.489 27
COC1=CC=C(C)C=C1N1N=NN=C1SCCC1=CC=CC=C1 Z19351940 326.425 23
CCC1=CC=C(C(=O)C(C)SC2=NN=NN2C2=CC(C)=CC=C2OC)C=C1 Z19351975 382.489 27
COC1=CC=C(C)C=C1N1N=NN=C1SCC1=CSC(C)=N1 Z19352077 333.442 22
COC1=CC=C(C)C=C1N1N=NN=C1SCC1=CC=CC=C1F Z19352370 330.388 23
COC1=CC=C(C)C=C1N1N=NN=C1SCC1=CC=C(Cl)C=C1 Z19352379 346.843 23
COC1=CC=C(C)C=C1N1N=NN=C1SCC1=CC=CC=C1 Z19352381 312.398 22
COC1=CC=C(C)C=C1N1N=NN=C1SCC1=CC=CC(Cl)=C1 Z19352395 346.843 23
COC1=CC=C(C)C=C1N1N=NN=C1SCC(=O)NC1=CC=CC(C)=C1C Z19352436 383.477 27
CC(=O)NC1=CC=C(C(=O)CN2C=NC3=C2C(=O)N(C)C(=O)N3C)C=C1 Z19357921 355.354 26
CC1=CC=C(C(=O)C(C)N2C=NC3=C2C(=O)N(C)C(=O)N3C)C=C1C Z19357958 340.383 25
CCC1=CC=C(C(=O)C(C)N2C=NC3=C2C(=O)N(C)C(=O)N3C)C=C1 Z19357976 340.383 25
COC1=CC=C(C)C=C1N1C(SCC(=O)NC2=NOC(C)=C2)=NC2=CC=CC=C2C1=O Z19391030 436.493 31
COC1=CC=C(C)C=C1N1C(SCC(=O)C2=CC=C(NC(C)=O)C=C2)=NC2=CC=CC=C2C1=O Z19391570 473.554 34
COC1=CC=C(C)C=C1N1C(SCC2=CSC(C)=N2)=NC2=CC=CC=C2C1=O Z19391764 409.536 28
CCCCN1C(SCC(=O)NC2=NOC(C)=C2)=NC2=CC=CC=C2C1=O Z19416040 372.450 26
CCCCN1C(SCC(=O)C2=CC=C(NC(C)=O)C=C2)=NC2=CC=CC=C2C1=O Z19416600 409.511 29
CCCCN1C(SCC2=CSC(C)=N2)=NC2=CC=CC=C2C1=O Z19416809 345.493 23
CCCCN1C(SCC2=CC=CC=C2)=NC2=CC=CC=C2C1=O Z19417113 324.449 23
CCCCN1C(SCC(=O)NC2=CC=CC(C)=C2C)=NC2=CC=CC=C2C1=O Z19417168 395.528 28
CCCN1C(SCC(=O)NC2=NOC(C)=C2)=NC2=CC=CC=C2C1=O Z19417767 358.423 25
CCCN1C(SCC2=CC=C(C)C=C2)=NC2=CC=CC=C2C1=O Z19417950 324.449 23
CCCN1C(SCC2=CC=CC(F)=C2)=NC2=CC=CC=C2C1=O Z19418027 328.412 23
CCCN1C(SCC(=O)C2=CC=C(NC(C)=O)C=C2)=NC2=CC=CC=C2C1=O Z19418327 395.484 28
CCCN1C(SCCC2=CC=CC=C2)=NC2=CC=CC=C2C1=O Z19418399 324.449 23
CCCN1C(SCC2=CSC(C)=N2)=NC2=CC=CC=C2C1=O Z19418536 331.466 22
CCCN1C(SCC2=CC=CC=C2)=NC2=CC=CC=C2C1=O Z19418840 310.422 22
CCCN1C(SCC(=O)NC2=CC=CC(C)=C2C)=NC2=CC=CC=C2C1=O Z19418895 381.501 27
CCCN1C(SCC2=CC=CC(C)=C2)=NC2=CC=CC=C2C1=O Z19419322 324.449 23
CC1=CC(NC(=O)CSC2=NN=NN2C2=CC=C(Cl)C=C2)=NO1 Z19421221 350.791 23
CC1=CC=C(CSC2=NN=NN2C2=CC=C(Cl)C=C2)C=C1 Z19421404 316.817 21
CC(=O)NC1=CC=C(C(=O)CSC2=NN=NN2C2=CC=C(Cl)C=C2)C=C1 Z19421781 387.852 26
CC1=CC=C(C(=O)C(C)SC2=NN=NN2C2=CC=C(Cl)C=C2)C=C1C Z19421846 372.881 25
ClC1=CC=C(N2N=NN=C2SCCC2=CC=CC=C2)C=C1 Z19421853 316.817 21
CCC1=CC=C(C(=O)C(C)SC2=NN=NN2C2=CC=C(Cl)C=C2)C=C1 Z19421888 372.881 25
CC1=NC(CSC2=NN=NN2C2=CC=C(Cl)C=C2)=CS1 Z19421990 323.834 20
ClC1=CC=C(CSC2=NN=NN2C2=CC=C(Cl)C=C2)C=C1 Z19422292 337.235 21
ClC1=CC=C(N2N=NN=C2SCC2=CC=CC=C2)C=C1 Z19422294 302.790 20
ClC1=CC=C(N2N=NN=C2SCC2=CC=CC(Cl)=C2)C=C1 Z19422308 337.235 21
CC1=CC=CC(NC(=O)CSC2=NN=NN2C2=CC=C(Cl)C=C2)=C1C Z19422349 373.869 25
CCCCC1=CC=C(N2N=NN=C2SCC(=O)NC2=NOC(C)=C2)C=C1 Z19422948 372.454 26
